Cargo_ID,Cargo_Type,Source,Destination,Tons,Revenue
8348,Container,Kolkata,Chennai,4784,729402
8349,Steel,Surat,Mumbai,1830,257310
8350,Container,Delhi,Lucknow,2643,388249
8351,Container,Jaipur,Lucknow,675,110330
8352,Coal,Ahmedabad,Mumbai,2838,229051
8353,Limestone,Delhi,Chennai,2633,251900
8354,Container,Jaipur,Ahmedabad,2153,306306
8355,Limestone,Surat,Jaipur,1489,204218
8356,Limestone,Mumbai,Surat,2961,260964
8357,Steel,Chennai,Jaipur,4189,580467
8358,Limestone,Jharkhand,Delhi,3526,288852
8359,Limestone,Jaipur,Jharkhand,3819,320976
8360,Coal,Surat,Ahmedabad,1348,103613
8361,Container,Delhi,Chennai,1975,340831
8362,Steel,Lucknow,Chennai,4103,579675
8363,Limestone,Jharkhand,Bangalore,2488,217357
8364,Limestone,Jharkhand,Lucknow,4988,511316
8365,Steel,Ahmedabad,Surat,3150,433776
8366,Fertilizer,Kolkata,Mumbai,2257,254217
8367,Fertilizer,Ahmedabad,Bangalore,4696,502219
8368,Limestone,Jaipur,Delhi,3710,375617
8369,Cement,Jharkhand,Delhi,1820,114307
8370,Fertilizer,Jaipur,Surat,3114,312080
8371,Cement,Bangalore,Delhi,4137,354677
8372,Limestone,Bangalore,Jaipur,1287,117420
8373,Limestone,Bangalore,Surat,4046,430729
8374,Container,Jaipur,Ahmedabad,1655,270047
8375,Coal,Mumbai,Ahmedabad,1523,196274
8376,Steel,Mumbai,Lucknow,1044,169844
8377,Steel,Delhi,Lucknow,1055,142205
8378,Limestone,Jaipur,Ahmedabad,3341,253279
8379,Cement,Mumbai,Kolkata,1199,85314
8380,Coal,Mumbai,Surat,1507,157930
8381,Limestone,Jaipur,Ahmedabad,3522,321415
8382,Cement,Mumbai,Jharkhand,616,89004
8383,Steel,Bangalore,Lucknow,4777,625302
8384,Limestone,Mumbai,Jaipur,3394,344396
8385,Coal,Kolkata,Delhi,4182,348338
8386,Coal,Delhi,Jaipur,2033,162233
8387,Container,Mumbai,Surat,565,75321
8388,Coal,Mumbai,Ahmedabad,1961,229086
8389,Cement,Kolkata,Ahmedabad,3669,237718
8390,Limestone,Jaipur,Ahmedabad,4879,489921
8391,Steel,Mumbai,Bangalore,2784,405720
8392,Fertilizer,Chennai,Mumbai,2947,317527
8393,Cement,Jaipur,Mumbai,3312,258448
8394,Cement,Jharkhand,Ahmedabad,1131,66866
8395,Container,Delhi,Mumbai,3119,492948
8396,Limestone,Jharkhand,Surat,4898,414979
8397,Steel,Chennai,Bangalore,1661,222111
8398,Steel,Lucknow,Jaipur,3596,443901
8399,Cement,Ahmedabad,Chennai,4971,365863
8400,Limestone,Delhi,Bangalore,3826,383090
8401,Coal,Jaipur,Delhi,2680,211853
8402,Fertilizer,Kolkata,Jharkhand,4430,525829
8403,Container,Chennai,Jaipur,777,87171
8404,Coal,Delhi,Ahmedabad,3609,344397
8405,Coal,Chennai,Delhi,4574,432768
8406,Steel,Lucknow,Jaipur,4579,581416
8407,Fertilizer,Jaipur,Kolkata,2972,365280
8408,Steel,Surat,Chennai,4722,654519
8409,Steel,Mumbai,Surat,1763,190912
8410,Cement,Mumbai,Jaipur,1450,132188
8411,Limestone,Ahmedabad,Surat,1234,69435
8412,Cement,Jaipur,Mumbai,4711,349109
8413,Steel,Jaipur,Lucknow,3417,477326
8414,Steel,Ahmedabad,Mumbai,3689,516945
8415,Steel,Ahmedabad,Bangalore,3094,416570
8416,Cement,Kolkata,Bangalore,654,63165
8417,Steel,Surat,Jharkhand,3755,549913
8418,Container,Lucknow,Bangalore,4586,676706
8419,Cement,Mumbai,Kolkata,4293,333794
8420,Cement,Ahmedabad,Surat,2770,217665
8421,Container,Kolkata,Bangalore,2893,458422
8422,Steel,Mumbai,Jaipur,889,116712
8423,Limestone,Mumbai,Bangalore,2154,171544
8424,Coal,Jaipur,Jharkhand,756,11350
8425,Coal,Bangalore,Delhi,2056,174496
8426,Cement,Chennai,Mumbai,4238,345095
8427,Cement,Bangalore,Surat,2677,238169
8428,Container,Mumbai,Chennai,2993,441596
8429,Container,Jharkhand,Surat,1738,225314
8430,Cement,Jaipur,Chennai,2345,206052
8431,Coal,Mumbai,Bangalore,3557,360835
8432,Steel,Chennai,Jharkhand,962,167458
8433,Steel,Jaipur,Jharkhand,1909,238330
8434,Fertilizer,Bangalore,Chennai,4217,488215
8435,Cement,Lucknow,Jaipur,2870,204704
8436,Cement,Bangalore,Jharkhand,2595,214675
8437,Container,Kolkata,Surat,867,154825
8438,Limestone,Kolkata,Mumbai,3421,365922
8439,Limestone,Jharkhand,Lucknow,3757,327303
8440,Cement,Delhi,Chennai,2746,242421
8441,Cement,Jharkhand,Lucknow,1905,105816
8442,Container,Jharkhand,Ahmedabad,4417,689480
8443,Coal,Ahmedabad,Mumbai,3059,270495
8444,Steel,Kolkata,Chennai,2074,282493
8445,Container,Chennai,Ahmedabad,536,99985
8446,Coal,Jharkhand,Bangalore,3757,279627
8447,Steel,Mumbai,Jaipur,2440,337836
8448,Fertilizer,Jharkhand,Kolkata,4783,457380
8449,Fertilizer,Lucknow,Jharkhand,1920,170344
8450,Container,Jaipur,Jharkhand,1378,216624
8451,Steel,Delhi,Ahmedabad,3407,542312
8452,Coal,Jaipur,Jharkhand,2149,180487
8453,Cement,Kolkata,Bangalore,4371,406268
8454,Coal,Kolkata,Jaipur,4208,403746
8455,Fertilizer,Delhi,Surat,690,85155
8456,Steel,Delhi,Bangalore,3136,399760
8457,Steel,Mumbai,Ahmedabad,2217,268824
8458,Steel,Lucknow,Surat,3759,528278
8459,Container,Delhi,Ahmedabad,4459,685136
8460,Limestone,Kolkata,Surat,1848,223189
8461,Cement,Jharkhand,Bangalore,3077,201535
8462,Steel,Ahmedabad,Jharkhand,3680,498317
8463,Limestone,Chennai,Jharkhand,3091,225563
8464,Limestone,Bangalore,Delhi,4886,414826
8465,Cement,Jaipur,Kolkata,4432,388177
8466,Fertilizer,Surat,Ahmedabad,2880,273540
8467,Coal,Bangalore,Delhi,4064,289980
8468,Container,Delhi,Surat,3001,505344
8469,Cement,Mumbai,Jaipur,665,32921
8470,Limestone,Lucknow,Chennai,4527,447508
8471,Coal,Delhi,Bangalore,2677,233998
8472,Limestone,Jharkhand,Bangalore,1404,110963
8473,Container,Chennai,Surat,4712,716885
8474,Coal,Jharkhand,Delhi,4087,322588
8475,Cement,Surat,Delhi,4654,363722
8476,Fertilizer,Jharkhand,Lucknow,2718,344560
8477,Limestone,Bangalore,Delhi,677,77388
8478,Steel,Delhi,Ahmedabad,4037,521556
8479,Steel,Lucknow,Jharkhand,1125,127922
8480,Fertilizer,Delhi,Lucknow,3750,391839
8481,Fertilizer,Jharkhand,Surat,2082,192347
8482,Coal,Bangalore,Surat,2366,222363
8483,Steel,Jharkhand,Lucknow,4277,598996
8484,Limestone,Ahmedabad,Jharkhand,3565,318405
8485,Fertilizer,Kolkata,Mumbai,4300,489645
8486,Coal,Delhi,Jaipur,1518,124189
8487,Limestone,Surat,Kolkata,4966,477334
8488,Cement,Chennai,Delhi,3244,297996
8489,Fertilizer,Jaipur,Ahmedabad,3970,379219
8490,Coal,Mumbai,Bangalore,4062,295565
8491,Cement,Jaipur,Delhi,1240,78202
8492,Coal,Delhi,Mumbai,2886,244234
8493,Steel,Jharkhand,Delhi,3946,552825
8494,Container,Surat,Chennai,4974,786545
8495,Fertilizer,Jaipur,Jharkhand,2598,239761
8496,Steel,Bangalore,Delhi,2292,281020
8497,Fertilizer,Kolkata,Jharkhand,4847,496393
8498,Container,Delhi,Mumbai,2487,379766
8499,Steel,Delhi,Lucknow,2972,427864
8500,Cement,Surat,Mumbai,4993,415709
8501,Limestone,Jharkhand,Bangalore,2205,186344
8502,Coal,Jharkhand,Delhi,4949,405259
8503,Steel,Delhi,Ahmedabad,794,125653
8504,Fertilizer,Jaipur,Ahmedabad,2252,208689
8505,Steel,Ahmedabad,Jharkhand,3651,495645
8506,Steel,Jaipur,Jharkhand,4792,711197
8507,Steel,Jaipur,Ahmedabad,1518,253147
8508,Limestone,Lucknow,Surat,2953,264107
8509,Container,Ahmedabad,Kolkata,4950,793409
8510,Cement,Surat,Jharkhand,4582,314741
8511,Coal,Jharkhand,Lucknow,3582,306799
8512,Limestone,Surat,Bangalore,4466,419171
8513,Limestone,Surat,Lucknow,1618,122161
8514,Limestone,Mumbai,Chennai,2972,292011
8515,Coal,Ahmedabad,Surat,4268,409272
8516,Limestone,Mumbai,Jharkhand,4434,441507
8517,Steel,Jharkhand,Kolkata,687,77071
8518,Coal,Surat,Chennai,2963,246087
8519,Limestone,Chennai,Delhi,1409,132688
8520,Container,Chennai,Delhi,4593,759879
8521,Cement,Surat,Lucknow,4905,398078
8522,Limestone,Bangalore,Delhi,4977,506163
8523,Fertilizer,Ahmedabad,Jharkhand,3839,419136
8524,Fertilizer,Mumbai,Chennai,1813,191773
8525,Steel,Mumbai,Jaipur,2329,274974
8526,Fertilizer,Chennai,Mumbai,1758,172349
8527,Container,Kolkata,Bangalore,3024,483667
8528,Limestone,Ahmedabad,Mumbai,2500,238965
8529,Fertilizer,Surat,Ahmedabad,2696,252879
8530,Container,Surat,Jharkhand,4826,749923
8531,Cement,Delhi,Ahmedabad,2246,148243
8532,Fertilizer,Mumbai,Bangalore,3831,471620
8533,Container,Jaipur,Jharkhand,1731,217359
8534,Fertilizer,Lucknow,Mumbai,3290,367780
8535,Cement,Chennai,Jaipur,1169,55370
8536,Coal,Lucknow,Mumbai,786,90177
8537,Cement,Kolkata,Bangalore,4668,386258
8538,Steel,Mumbai,Surat,1089,147693
8539,Fertilizer,Lucknow,Ahmedabad,2797,291661
8540,Cement,Lucknow,Surat,4936,412579
8541,Limestone,Chennai,Ahmedabad,2869,276415
8542,Cement,Kolkata,Jharkhand,745,19125
8543,Cement,Jaipur,Jharkhand,3552,296133
8544,Coal,Jaipur,Mumbai,4385,452304
8545,Limestone,Delhi,Lucknow,709,102142
8546,Fertilizer,Surat,Delhi,724,112835
8547,Coal,Jharkhand,Bangalore,1430,113215
8548,Steel,Surat,Kolkata,1834,259139
8549,Coal,Jaipur,Mumbai,1817,136703
8550,Fertilizer,Ahmedabad,Mumbai,1551,163371
8551,Cement,Delhi,Jharkhand,3797,293443
8552,Limestone,Jharkhand,Delhi,2414,182493
8553,Container,Jharkhand,Surat,4654,766488
8554,Steel,Kolkata,Surat,4800,628925
8555,Limestone,Surat,Delhi,3941,384292
8556,Cement,Chennai,Delhi,2340,215230
8557,Limestone,Jharkhand,Lucknow,1061,76956
8558,Cement,Bangalore,Surat,2895,206079
8559,Fertilizer,Lucknow,Mumbai,4270,494345
8560,Coal,Lucknow,Jharkhand,4962,433854
8561,Steel,Bangalore,Mumbai,1669,201981
8562,Fertilizer,Delhi,Lucknow,4538,528848
8563,Fertilizer,Jaipur,Jharkhand,588,45435
8564,Limestone,Kolkata,Jaipur,3492,345404
8565,Cement,Chennai,Ahmedabad,4632,378673
8566,Limestone,Surat,Jharkhand,4995,395379
8567,Limestone,Surat,Jaipur,4487,458558
8568,Cement,Lucknow,Mumbai,3592,288944
8569,Steel,Surat,Bangalore,4836,703831
8570,Coal,Surat,Chennai,2043,126865
8571,Steel,Jharkhand,Bangalore,3756,512075
8572,Container,Jharkhand,Surat,946,97739
8573,Container,Jharkhand,Surat,3663,635572
8574,Fertilizer,Ahmedabad,Kolkata,4577,528220
8575,Container,Kolkata,Bangalore,991,134795
8576,Container,Jaipur,Jharkhand,1669,294567
8577,Limestone,Mumbai,Lucknow,1098,135667
8578,Cement,Jharkhand,Delhi,2954,238980
8579,Container,Jaipur,Mumbai,1932,281404
8580,Container,Delhi,Bangalore,1794,310959
8581,Cement,Bangalore,Jaipur,2604,213381
8582,Limestone,Bangalore,Lucknow,1209,57000
8583,Coal,Surat,Jharkhand,1923,191662
8584,Steel,Chennai,Jaipur,2722,364732
8585,Steel,Jharkhand,Bangalore,4335,604554
8586,Coal,Bangalore,Chennai,4395,417895
8587,Cement,Bangalore,Kolkata,4939,427802
8588,Cement,Delhi,Chennai,845,101264
8589,Limestone,Mumbai,Jharkhand,2692,252973
8590,Limestone,Jharkhand,Bangalore,1560,129881
8591,Coal,Surat,Delhi,2917,260027
8592,Container,Delhi,Chennai,4178,687741
8593,Steel,Chennai,Jaipur,727,126244
8594,Fertilizer,Chennai,Kolkata,500,27431
8595,Container,Jharkhand,Delhi,1236,180109
8596,Container,Mumbai,Jaipur,4032,685784
8597,Cement,Mumbai,Bangalore,3074,185838
8598,Container,Ahmedabad,Kolkata,4085,671278
8599,Limestone,Chennai,Kolkata,3290,339723
8600,Limestone,Jaipur,Surat,962,110732
8601,Limestone,Jharkhand,Delhi,4365,410104
8602,Container,Ahmedabad,Jharkhand,1340,150458
8603,Coal,Chennai,Lucknow,3185,259241
8604,Cement,Kolkata,Chennai,676,31800
8605,Limestone,Ahmedabad,Chennai,2675,230367
8606,Container,Mumbai,Surat,4132,642444
8607,Cement,Kolkata,Delhi,3155,207749
8608,Limestone,Chennai,Lucknow,2094,190737
8609,Coal,Kolkata,Delhi,1250,127727
8610,Steel,Jharkhand,Jaipur,4828,639321
8611,Fertilizer,Surat,Kolkata,4365,497745
8612,Fertilizer,Jharkhand,Jaipur,2390,242981
8613,Fertilizer,Jharkhand,Surat,2862,263957
8614,Fertilizer,Mumbai,Jharkhand,3969,476122
8615,Fertilizer,Jaipur,Lucknow,4497,513844
8616,Limestone,Mumbai,Surat,2883,339432
8617,Fertilizer,Chennai,Delhi,765,76202
8618,Fertilizer,Ahmedabad,Surat,1201,89553
8619,Cement,Mumbai,Chennai,3986,291523
8620,Limestone,Jharkhand,Bangalore,4955,450204
8621,Container,Lucknow,Jharkhand,635,66801
8622,Coal,Chennai,Jaipur,4965,483991
8623,Cement,Ahmedabad,Mumbai,932,58235
8624,Container,Bangalore,Jaipur,4146,663752
8625,Coal,Chennai,Delhi,577,60677
8626,Container,Mumbai,Ahmedabad,1673,228008
8627,Limestone,Mumbai,Jharkhand,3137,324174
8628,Fertilizer,Jaipur,Ahmedabad,3371,371657
8629,Cement,Chennai,Mumbai,3071,274993
8630,Fertilizer,Jaipur,Surat,3805,414801
8631,Container,Lucknow,Jaipur,1509,212669
8632,Steel,Kolkata,Mumbai,3732,495934
8633,Fertilizer,Bangalore,Kolkata,2818,341758
8634,Cement,Jharkhand,Surat,1931,191724
8635,Steel,Bangalore,Jaipur,4332,663773
8636,Steel,Kolkata,Mumbai,4495,664733
8637,Fertilizer,Ahmedabad,Jharkhand,1987,124672
8638,Limestone,Lucknow,Jaipur,3533,310540
8639,Coal,Jharkhand,Bangalore,535,15452
8640,Container,Ahmedabad,Jharkhand,4210,658627
8641,Container,Jharkhand,Lucknow,961,128414
8642,Coal,Kolkata,Mumbai,2599,240454
8643,Cement,Bangalore,Jaipur,4090,298512
8644,Coal,Mumbai,Bangalore,3427,311236
8645,Steel,Delhi,Ahmedabad,887,89162
8646,Coal,Lucknow,Bangalore,4971,491931
8647,Coal,Bangalore,Lucknow,1127,83106
8648,Limestone,Delhi,Lucknow,2482,197878
8649,Container,Jaipur,Ahmedabad,3675,586966
8650,Coal,Surat,Delhi,4127,361094
8651,Coal,Delhi,Chennai,2634,295322
8652,Limestone,Bangalore,Surat,618,76805
8653,Steel,Kolkata,Mumbai,2371,335533
8654,Cement,Jaipur,Kolkata,2362,116733
8655,Limestone,Mumbai,Surat,3498,317164
8656,Steel,Surat,Chennai,2932,345546
8657,Coal,Mumbai,Jaipur,4353,394851
8658,Container,Ahmedabad,Mumbai,1876,310258
8659,Steel,Mumbai,Jharkhand,2779,408902
8660,Fertilizer,Lucknow,Jharkhand,1473,168255
8661,Container,Ahmedabad,Jharkhand,3693,565130
8662,Cement,Kolkata,Mumbai,3508,272563
8663,Fertilizer,Delhi,Jaipur,844,119000
8664,Fertilizer,Bangalore,Mumbai,4372,447245
8665,Cement,Lucknow,Bangalore,746,88927
8666,Cement,Delhi,Ahmedabad,2248,246297
8667,Coal,Lucknow,Mumbai,2522,215947
8668,Cement,Surat,Kolkata,3777,337525
8669,Cement,Ahmedabad,Bangalore,2464,179833
8670,Cement,Surat,Bangalore,1882,156224
8671,Fertilizer,Jaipur,Surat,3641,398973
8672,Container,Jharkhand,Surat,3380,499135
8673,Fertilizer,Jaipur,Lucknow,1628,181819
8674,Coal,Chennai,Ahmedabad,1600,114898
8675,Limestone,Jharkhand,Kolkata,880,98458
8676,Coal,Jaipur,Lucknow,4317,424729
8677,Container,Lucknow,Jaipur,1249,106430
8678,Fertilizer,Jaipur,Jharkhand,1363,87268
8679,Cement,Surat,Ahmedabad,2608,226206
8680,Coal,Lucknow,Mumbai,3796,359863
8681,Coal,Ahmedabad,Bangalore,757,50379
8682,Coal,Delhi,Jharkhand,890,83602
8683,Fertilizer,Surat,Mumbai,4399,493932
8684,Cement,Jharkhand,Bangalore,4003,277013
8685,Cement,Jaipur,Ahmedabad,3528,289369
8686,Steel,Jaipur,Mumbai,3730,501624
8687,Limestone,Mumbai,Bangalore,3886,349066
8688,Container,Mumbai,Chennai,838,160750
8689,Container,Mumbai,Bangalore,3072,444316
8690,Limestone,Ahmedabad,Mumbai,3706,361448
8691,Coal,Jharkhand,Bangalore,1798,131470
8692,Container,Lucknow,Mumbai,3426,519855
8693,Limestone,Lucknow,Ahmedabad,2215,180326
8694,Container,Ahmedabad,Mumbai,3662,550292
8695,Cement,Mumbai,Surat,3878,301317
8696,Limestone,Chennai,Ahmedabad,4963,412920
8697,Fertilizer,Delhi,Surat,2534,301222
8698,Fertilizer,Mumbai,Chennai,2062,214959
8699,Steel,Mumbai,Kolkata,1275,146407
8700,Fertilizer,Jharkhand,Surat,1250,85317
8701,Container,Mumbai,Surat,2930,411778
8702,Cement,Mumbai,Surat,800,17731
8703,Container,Jharkhand,Kolkata,3280,520264
8704,Cement,Delhi,Jaipur,4213,352750
8705,Limestone,Ahmedabad,Mumbai,1526,111477
8706,Coal,Jharkhand,Lucknow,708,55813
8707,Limestone,Jaipur,Surat,659,15692
8708,Cement,Jharkhand,Bangalore,2344,179424
8709,Fertilizer,Jharkhand,Surat,888,107808
8710,Container,Jharkhand,Ahmedabad,2506,356732
8711,Container,Chennai,Jaipur,563,54753
8712,Limestone,Delhi,Surat,4698,427943
8713,Cement,Bangalore,Surat,2312,205855
8714,Fertilizer,Ahmedabad,Jharkhand,2933,337632
8715,Cement,Jaipur,Ahmedabad,4594,397360
8716,Fertilizer,Delhi,Surat,2971,257755
8717,Coal,Delhi,Ahmedabad,563,88098
8718,Limestone,Lucknow,Jharkhand,2541,201930
8719,Coal,Chennai,Jharkhand,1066,109946
8720,Container,Jharkhand,Lucknow,1124,220336
8721,Steel,Ahmedabad,Chennai,3024,387342
8722,Limestone,Ahmedabad,Jharkhand,815,69257
8723,Steel,Surat,Delhi,1633,202187
8724,Steel,Jharkhand,Delhi,971,135994
8725,Coal,Jaipur,Surat,1840,157314
8726,Container,Chennai,Mumbai,4295,689989
8727,Coal,Bangalore,Delhi,3812,309872
8728,Cement,Lucknow,Jaipur,4721,365635
8729,Fertilizer,Jaipur,Kolkata,1192,80392
8730,Limestone,Ahmedabad,Surat,1807,143458
8731,Limestone,Kolkata,Jaipur,1120,99660
8732,Coal,Mumbai,Surat,895,111262
8733,Steel,Jharkhand,Surat,3562,442351
8734,Cement,Lucknow,Mumbai,2739,242219
8735,Coal,Jharkhand,Bangalore,616,10000
8736,Fertilizer,Mumbai,Chennai,4895,568558
8737,Cement,Delhi,Bangalore,3839,319856
8738,Coal,Lucknow,Jharkhand,3847,307915
8739,Limestone,Surat,Jharkhand,1725,177348
8740,Coal,Chennai,Jaipur,4964,425174
8741,Steel,Jharkhand,Delhi,3332,464569
8742,Steel,Lucknow,Jaipur,4512,662276
8743,Cement,Bangalore,Surat,1424,162010
8744,Container,Bangalore,Delhi,1644,226944
8745,Coal,Lucknow,Ahmedabad,833,62805
8746,Container,Jaipur,Ahmedabad,1376,186462
8747,Limestone,Delhi,Bangalore,4319,438134
8748,Limestone,Bangalore,Chennai,1846,179169
8749,Fertilizer,Lucknow,Chennai,992,122029
8750,Fertilizer,Surat,Delhi,3710,420531
8751,Fertilizer,Jharkhand,Bangalore,1695,161188
8752,Fertilizer,Surat,Chennai,3995,432467
8753,Container,Kolkata,Bangalore,4028,628687
8754,Coal,Chennai,Jharkhand,2559,283571
8755,Coal,Kolkata,Ahmedabad,3747,343719
8756,Container,Jharkhand,Bangalore,1149,163827
8757,Limestone,Jaipur,Ahmedabad,2795,221511
8758,Coal,Bangalore,Kolkata,831,55339
8759,Container,Delhi,Bangalore,1600,303692
8760,Limestone,Lucknow,Jaipur,1229,110707
8761,Container,Jharkhand,Bangalore,2772,466897
8762,Cement,Delhi,Lucknow,2225,156127
8763,Limestone,Mumbai,Bangalore,2203,245310
8764,Steel,Surat,Chennai,3733,504884
8765,Cement,Bangalore,Surat,3345,283722
8766,Fertilizer,Chennai,Ahmedabad,2283,255802
8767,Limestone,Jaipur,Kolkata,4344,450401
8768,Limestone,Kolkata,Mumbai,2441,232768
8769,Container,Delhi,Ahmedabad,724,110654
8770,Steel,Lucknow,Delhi,1837,274664
8771,Container,Mumbai,Chennai,2110,336604
8772,Limestone,Delhi,Chennai,915,84763
8773,Fertilizer,Bangalore,Chennai,866,95853
8774,Limestone,Jaipur,Lucknow,3933,381448
8775,Limestone,Kolkata,Ahmedabad,4605,382438
8776,Fertilizer,Delhi,Chennai,2541,303884
8777,Steel,Delhi,Jharkhand,1505,221787
8778,Steel,Kolkata,Mumbai,3259,461384
8779,Coal,Jaipur,Delhi,3244,307554
8780,Limestone,Jaipur,Kolkata,2415,194621
8781,Container,Kolkata,Surat,3168,543646
8782,Cement,Lucknow,Bangalore,1735,177119
8783,Cement,Mumbai,Surat,4788,357088
8784,Steel,Lucknow,Jharkhand,4425,600657
8785,Cement,Lucknow,Jharkhand,646,10000
8786,Limestone,Delhi,Jaipur,991,82232
8787,Coal,Lucknow,Chennai,2151,189455
8788,Limestone,Chennai,Jaipur,1647,156104
8789,Fertilizer,Jaipur,Ahmedabad,3048,296856
8790,Fertilizer,Kolkata,Delhi,4243,459008
8791,Container,Mumbai,Chennai,1174,183321
8792,Cement,Bangalore,Jharkhand,4271,340670
8793,Container,Kolkata,Bangalore,4394,698687
8794,Limestone,Surat,Chennai,753,36831
8795,Limestone,Chennai,Jaipur,4120,356045
8796,Limestone,Jaipur,Surat,2784,253649
8797,Coal,Mumbai,Surat,1452,175177
8798,Container,Kolkata,Bangalore,3108,500483
8799,Cement,Surat,Mumbai,693,47438
8800,Cement,Bangalore,Mumbai,2234,155481
8801,Coal,Surat,Ahmedabad,3113,231206
8802,Cement,Bangalore,Kolkata,3914,388132
8803,Fertilizer,Jaipur,Kolkata,1822,185704
8804,Steel,Mumbai,Surat,4013,515954
8805,Cement,Kolkata,Surat,527,10000
8806,Steel,Jaipur,Ahmedabad,666,99110
8807,Coal,Jaipur,Bangalore,689,50780
8808,Fertilizer,Bangalore,Jharkhand,4432,540726
8809,Container,Jaipur,Kolkata,1041,137082
8810,Limestone,Jaipur,Surat,1529,119889
8811,Cement,Bangalore,Delhi,1578,104672
8812,Coal,Mumbai,Chennai,1277,114282
8813,Fertilizer,Jharkhand,Kolkata,857,53707
8814,Fertilizer,Mumbai,Lucknow,2278,227823
8815,Fertilizer,Surat,Jharkhand,3918,472687
8816,Coal,Surat,Kolkata,4793,457935
8817,Container,Kolkata,Lucknow,1110,151085
8818,Cement,Bangalore,Chennai,2484,238362
8819,Fertilizer,Chennai,Surat,1805,199608
8820,Fertilizer,Jaipur,Mumbai,2795,338358
8821,Coal,Mumbai,Chennai,3933,352518
8822,Fertilizer,Delhi,Lucknow,1129,136126
8823,Steel,Jharkhand,Surat,3941,589893
8824,Cement,Lucknow,Jaipur,2870,263068
8825,Steel,Surat,Delhi,2368,358365
8826,Steel,Chennai,Surat,4743,704898
8827,Fertilizer,Delhi,Ahmedabad,2952,301483
8828,Container,Lucknow,Jharkhand,3263,520103
8829,Cement,Surat,Mumbai,997,91311
8830,Coal,Delhi,Jaipur,2229,188763
8831,Fertilizer,Kolkata,Mumbai,4194,513118
8832,Cement,Jaipur,Jharkhand,3284,302819
8833,Limestone,Jaipur,Ahmedabad,2409,214372
8834,Fertilizer,Bangalore,Kolkata,2167,259102
8835,Coal,Jharkhand,Bangalore,2733,198233
8836,Fertilizer,Kolkata,Mumbai,1638,167926
8837,Limestone,Chennai,Jaipur,3699,324509
8838,Cement,Mumbai,Chennai,4557,383779
8839,Container,Mumbai,Lucknow,2630,416842
8840,Container,Lucknow,Jharkhand,3706,561106
8841,Steel,Chennai,Kolkata,1423,227695
8842,Cement,Lucknow,Jharkhand,3220,238994
8843,Fertilizer,Bangalore,Chennai,4020,464908
8844,Coal,Bangalore,Delhi,1331,126549
8845,Container,Mumbai,Bangalore,690,110210
8846,Container,Jharkhand,Ahmedabad,2532,395262
8847,Coal,Lucknow,Chennai,4375,394880
8848,Container,Ahmedabad,Chennai,4345,676725
8849,Cement,Kolkata,Ahmedabad,1845,96797
8850,Limestone,Chennai,Delhi,4705,451122
8851,Steel,Chennai,Lucknow,2833,405022
8852,Limestone,Surat,Mumbai,3137,311886
8853,Coal,Kolkata,Mumbai,4181,357934
8854,Container,Jharkhand,Bangalore,4219,610094
8855,Container,Mumbai,Surat,2141,364135
8856,Coal,Jaipur,Chennai,2361,227995
8857,Coal,Chennai,Kolkata,1730,127108
8858,Container,Jaipur,Mumbai,4601,687745
8859,Limestone,Bangalore,Delhi,970,75132
8860,Coal,Bangalore,Kolkata,627,89073
8861,Steel,Kolkata,Bangalore,4540,631265
8862,Fertilizer,Delhi,Ahmedabad,2709,260256
8863,Cement,Jaipur,Jharkhand,3215,219938
8864,Coal,Mumbai,Surat,4852,394713
8865,Cement,Jaipur,Jharkhand,1662,120753
8866,Cement,Kolkata,Delhi,1502,62523
8867,Fertilizer,Kolkata,Bangalore,1535,152351
8868,Steel,Mumbai,Ahmedabad,4054,631914
8869,Limestone,Bangalore,Jharkhand,3637,374747
8870,Container,Delhi,Kolkata,1465,268667
8871,Fertilizer,Chennai,Jaipur,875,114549
8872,Coal,Mumbai,Chennai,688,81290
8873,Fertilizer,Lucknow,Chennai,3636,408594
8874,Fertilizer,Ahmedabad,Mumbai,2075,219790
8875,Cement,Chennai,Lucknow,3766,272373
8876,Cement,Jharkhand,Bangalore,3142,225341
8877,Fertilizer,Chennai,Delhi,4862,555066
8878,Container,Mumbai,Surat,4397,789462
8879,Fertilizer,Lucknow,Jharkhand,609,84915
8880,Cement,Jharkhand,Ahmedabad,3194,245989
8881,Container,Delhi,Kolkata,4206,661973
8882,Cement,Bangalore,Jharkhand,3011,237028
8883,Steel,Chennai,Kolkata,2162,280434
8884,Cement,Surat,Kolkata,4197,368908
8885,Container,Jaipur,Jharkhand,3388,498017
8886,Steel,Jharkhand,Lucknow,4492,595764
8887,Container,Kolkata,Lucknow,2798,420755
8888,Fertilizer,Jaipur,Jharkhand,1699,175408
8889,Coal,Mumbai,Ahmedabad,735,67468
8890,Cement,Jharkhand,Delhi,4137,338519
8891,Coal,Jaipur,Delhi,4468,408701
8892,Steel,Jaipur,Surat,1693,224100
8893,Steel,Delhi,Chennai,4641,694814
8894,Container,Delhi,Kolkata,2088,339705
8895,Limestone,Surat,Delhi,1183,117001
8896,Container,Jaipur,Mumbai,4246,701409
8897,Steel,Surat,Kolkata,3614,528730
8898,Coal,Chennai,Mumbai,534,38859
8899,Container,Bangalore,Delhi,945,190017
8900,Steel,Lucknow,Bangalore,4670,677884
8901,Cement,Delhi,Jaipur,644,28356
8902,Fertilizer,Kolkata,Mumbai,3130,343067
